keyword,title,creator,abstract,date,subject,publisher,id
bourgogne,"Réseau d'information Comptable Agricole (RICA). La maîtrise des charges, un enjeu majeur pour améliorer le revenu des exploitations",Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Malet, Laurence",2017,Exploitations agricoles; Revenus agricoles,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xzz5c
bourgogne,Formes particulières d'emploi : développement et diversification,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2011,Contrat de travail; Apprentissage professionnel; Emploi; Zone d'emploi,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xj688
bourgogne,"Dans l'Yonne, près de 2 enfants par femme, un record dans la région",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Loones, Fabrice ; Branche-Seigeot, Aline ; Rossignol, Philippe",2021,Population,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p07268r4
bourgogne,"Des libertés de la Bourgogne, d'après les jetons de ses États / par Cl. Rossignol...","Rossignol, Claude (1805-1886). Auteur du texte",Contient une table des matières,1851,,impr. de Dejussieu et L. Villedey (Autun),https://gallica.bnf.fr/ark:/12148/bpt6k5613745n
bourgogne,Histoire populaire de Bourgogne (2e édition revue et considérablement augmentée) / par Louis-M.-J. Chaumont,"Chaumont, Louis M. J. (1849-191.). Auteur du texte",Appartient à l’ensemble documentaire : Bourgogn1,1882,Bourgogne (France),Librairie Saint-Joseph (Cîteaux),https://gallica.bnf.fr/ark:/12148/bpt6k5765625s
bourgogne,"Mémoire sur le canal de Bourgogne, qui a remporté le prix de l'Académie de Dijon en 1763.","Dumorey, Thomas (1717-1782). Auteur du texte",Avec mode texte,1764,,[S.l.] DCC. LXIV.,https://gallica.bnf.fr/ark:/12148/bpt6k97642144
bourgogne,Au 1ᵉʳ trimestre 2021 : relative stabilité de l'emploi dans la région,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2021,Création d'emplois,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p073bch0
bourgogne,Nouveaux arrivants dans la Nièvre : des actifs et des retraités,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Brion, David",2011,Personnes âgées; Population active; Émigration et immigration,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06zh9g7
bourgogne,Les territoires ruraux isolés et les bassins de vie de certains pôles urbains davantage exposés à la pauvreté,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Chassard, Mélanie ; René, Yohann",2016,Géographie urbaine; Campagne; Indicateurs de pauvreté; Taux de pauvreté,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n2b7
bourgogne,Premiers résultats estimés du recensement de 1999 : stabilité de la population en Bourgogne,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Espinasse, Lionel",1999,Recensement; Population,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06zhhc2
bourgogne,Un Bourguignon-Franc-Comtois sur cinq vit dans une commune de moins de 500 habitants,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2015,Recensement; Population,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xpk5r
bourgogne,"Déclin marqué ou affirmation de leur rôle central, les destins contrastés des petites villes de Bourgogne-Franche-Comté",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Chassard, Mélanie ; Ville, Hélène ; René, Yohann",2018,Villes,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n49h
bourgogne,Hausse des surfaces en vignes : recensement agricole 2020 : les exploitations viticoles / SSM Agriculture (Bourgogne Franche-Comté),Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Froissart, Pierre ; Malègue, Lionel",2023,Viticulture; Appellations d'origine; Agriculture -- Aspect économique,Srise Bourgogne-Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08gg98x
bourgogne,Saison d'été 2023 : une fréquentation record grâce au camping / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Blin, Christine-Laure",2023,Tourisme -- Aspect économique; Hébergement touristique; Études régionales,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08sqgb8
bourgogne,Alimentation et métiers de bouche : des activités de proximité / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Loones, Fabrice ; Pialle, Marie-France",2024,Artisanat; Entreprises artisanales; Études régionales,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p091kwz0
bourgogne,"Déclaration du Roy, portant exemption de tailles pendant 3 ans à tous les habitans des frontières de Picardie, Champagne et Bourgogne, qui seront employez dans ses armées ou ailleurs à son service... Autre ordonnance du Roy [du 12 août 1636], pour l'armement et séjour des batteaux sur les rivières d'Aisne et d'Oise",Louis XIII (1601-1643 ; roi de France). Auteur du texte; France. Auteur du texte,[Acte royal. 1636-08-11. Paris],1636,"Aisne (rivière) (Actes royaux); Bourgogne -- tailles, exemption (Actes royaux); Champagne -- taille, exemption (Actes royaux); Oise (rivière) -- navigation (Actes royaux); Picardie -- tailles, exemption (Actes royaux)",(Paris),https://gallica.bnf.fr/ark:/12148/bpt6k97536605
bourgogne,Recensement agricole 2020 - Côte-d'Or : 4 100 exploitations agricoles en 2020 en Côte-d'Or,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Malet, Laurence",2022,Exploitations agricoles; Recensement; Enquêtes agricoles,Srise Bourgogne-Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p079vqr3
bourgogne,Activités des exploitations forestières et des scieries en 2019. La crise des scolytes entraîne la hausse de la récolte de conifères,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Froissart, Pierre ; Rodriguez, Nellie",2021,Exploitation forestière; Scieries; Récolte,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p0718z5s
bourgogne,La conjoncture trimestrielle filière laitière (T2-2020). La pandémie Covid déstabilise le marché des produits laitiers,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Adrover, Stéphane ; Desbiez-Piat, Jean-Marie",2020,Épidémies; Production laitière; Marché agricole,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p071639v
bourgogne,La Nièvre pourrait compter 159 000 habitants à l'horizon 2070 / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Maneyrol, Clément",2023,Prévision démographique; Vieillissement de la population; Études régionales,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p089zw96
bourgogne,La conjoncture agricole du mois de décembre 2020,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Barralis, Laurent ; Malet, Laurence ; Desbiez-Piat, Jean-Marie ; Demenay, Catherine",2020,Produits agricoles; Prix agricoles; Conjoncture économique,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p0715p0r
bourgogne,Campagne grandes cultures 2016/2017 : de bons rendements en moyenne qui masquent les pertes liées à la sécheresse en sols superficiels,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Malet, Laurence",2018,Produits agricoles; Climat; Cultures de plein champ,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xzzsk
bourgogne,La conjoncture trimestrielle filière laitière (T4 - 2019). 3ème année de stabilité des livraisons,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Desbiez-Piat, Jean-Marie",2020,Produits laitiers; Livraison de marchandises; Conjoncture économique,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p07163hx
bourgogne,La Nièvre pourrait compter 184 500 habitants en 2050,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Bertrand, Madeline",2018,Prévision démographique,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z9gzz
bourgogne,La dorsale : un système urbain discontinu / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Ovieve, Florent ; Ville, Hélène",2021,Migrations alternantes,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p07c0t8s
bourgogne,Regards sur les quartiers du Grand Dijon,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2011,Aménagement du territoire; Population active,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xmz5m
bourgogne,Risque d'inondation par débordement de cours d'eau en Bourgogne‑Franche‑Comté : le risque sur l'appareil productif est deux fois plus élevé que celui sur la population,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Chassard, Mélanie ; Louis, Jean-François",2020,Climat; Inondations; Études régionales,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n5j7
bourgogne,"Enquête annuelle laitière 2021 : en 2021, le prix du lait conventionnel repart à la hausse / SSM Agriculture (Bourgogne Franche-Comté)",Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Adrover, Stéphane ; Desbiez-piat, Jean-Marie ; Malet, Laurence ; Perrin-Zen, Bastien ; Seguin, Eric",2023,Lait; Prix; Production,Srise Bourgogne-Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08bwmtk
bourgogne,Réponse au prospectus du Canal de Bourgogne,"Moreau de Vormes, Paul-Augustin (1722-1791). Auteur du texte",Avec mode texte,1764,,impr. de Dhoury (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k30786677
bourgogne,L'offre périnatale de Bourgogne-Franche-Comté serait confrontée à une baisse des naissances jusqu'en 2030,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Leseur, Benoît ; Ulrich, Amandine",2019,Population; Équipements sanitaires; Etablissement de soins,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n512
bourgogne,"En Bourgogne Franche-Comté, des inégalités et une pauvreté plus faibles que la moyenne",Institut national de la statistique et des études économiques (France). Direction régionale (Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Silactchom, Céline ; Mirault, Audrey ; Lecrenais, Christine ; Bourgeois, Jérôme",2015,Revenu -- Répartition; Coût et niveau de la vie; Indicateurs de pauvreté; Redistribution des revenus; Taux de pauvreté,Insee Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xm4dk
bourgogne,"Intermède de marionnettes. Suivi d'un combat naval et d'un siège de ville exécuté à la cour devant Mgr le duc de Bourgogne, au mois de juin 1758, par le sieur Bienfait,...",,Avec mode texte,1758,,imp. de Ballard (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k58198475
bourgogne,"Conjoncture Emploi Insee - Urssaf - Direccte. Au 4ᵉ trimestre 2018, stabilité de l'emploi salarié en Bourgogne-Franche-Comté",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2019,Salariat; Emploi salarié,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z9j60
bourgogne,111 bassins de vie polarisent les habitudes de vie des habitants / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Bourgeois, Mathéo ; Prenel, Chantal",2023,Équipements communaux; Services de proximité; Population rurale,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08brx2p
bourgogne,"Description des réjouissances faites au college de Louis le Grand, pour l'heureuse naissance de monseigneur le duc de Bourgogne , par les PP. de la compagnie de Jesus.",,Appartient à l’ensemble documentaire : CentSev001,1751,"France (1715-1774, Louis XV)","([Paris.] De l'Imprimerie de Thiboust, imprimeur du Roi, place de Cambray [1751].)",https://gallica.bnf.fr/ark:/12148/bpt6k3105202
bourgogne,Le bâtiment dans l'artisanat : un tiers de la richesse dégagée / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Loones, Fabrice ; Pialle, Marie-France",2024,Artisanat; Entreprises artisanales; Études régionales,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p091kx0n
bourgogne,"Premiere lettre responsive, concernant la capacité des fils de famille en Bourgogne, pour tester",,"[Factum. Lavirotte, GabrielSuccession)]",,,[s.n.],https://gallica.bnf.fr/ark:/12148/bpt6k3043748v
bourgogne,La Haute-Saône pourrait compter 177 000 habitants à l'horizon 2070 / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Maisonneuve, Jean-Noël",2023,Prévision démographique; Vieillissement de la population; Études régionales,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p089wn9g
bourgogne,Activités des exploitations forestières et des scieries en 2020 : récolte record en 2020 en Bourgogne-Franche-Comté,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Froissart, Pierre ; Lambare, Pierre",2022,Récolte; Bois,Srise Bourgogne-Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p07cn224
bourgogne,La population de la Côte d'Or de 1990 à 1999 : le département attire les jeunes mais ne les garde pas durablement,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Brion, David",2000,Statistique démographique,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06zhhhf
bourgogne,Plus de 450 000 grands-parents en Bourgogne,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,Appartient à l’ensemble documentaire : BnSP000,2013,Enfants; Famille; Groupes d'âge,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xjhw8
bourgogne,"La Nièvre, un département en perte d'attractivité résidentielle",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Ulrich, Amandine ; Rossignol, Philippe ; Brion, David",2017,Mobilité résidentielle; Vieillissement de la population; Émigration et immigration,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n2ck
bourgogne,Campagne 2017/2018 : les rendements des cultures d'été très fortement impactés par la canicule estivale,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Malet, Laurence",2019,Produits agricoles; Climat; Cultures -- Rendements,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xzxnw
bourgogne,"Spectacle vivant, audiovisuel et cinéma : les contrats courts incitent au cumul d'emplois / Insee (Bourgogne-Franche-Comté)",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Maneyrol, Clément ; Rossignol, Philippe",2024,Intermittents du spectacle; Travail précaire; Études régionales,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08v5f59
bourgogne,"Nouveau Manuel de l'amateur de Bourgogne, par Maurice Des Ombiaux. Frontispice et ornements dessinés et gravés sur bois, par Robert Bonfils","Des Ombiaux, Maurice (1868-1943). Auteur du texte",Avec mode texte,1921,,,https://gallica.bnf.fr/ark:/12148/bpt6k9128147v
bourgogne,Grand Dijon à l'horizon 2015 : des ménages plus nombreux et plus âgés,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Migieu, Xavier",2006,Famille -- Dimension; Ménages,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06zhdg5
bourgogne,"Les revenus en Bourgogne-Franche-Comté : plus de retraites à l'ouest, plus de prestations sociales à l'est",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Bertrand, Madeline ; Branche-Seigeot, Aline",2017,Sécurité sociale; Pensions de vieillesse; Revenu,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n2wr
bourgogne,La nouvelle géographie communale et intercommunale du departement du Jura,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Bonnet, Patrice ; Pilarski, Charles",2017,Communes; Coopération intercommunale,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z9gfs
bourgogne,"L'agriculture haut-saônoise, d'hier à aujourd'hui",Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Viatte, Nadine",2017,Exploitations agricoles; Zones de cultures; Orientation technico-économique des exploitations; Surface agricole utilisée,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xzz41
bourgogne,L'arrivée d'emplois et d'actifs qualifiés renforce quelques zones d'emploi,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Brion, David ; Léger, Marie",2016,Emploi; Zone d'emploi,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n2j9
bourgogne,Cumul emploi-retraite en Bourgogne-Franche-Comté : une situation rare mais qui se développe,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Bordet-Gaudin, Régine",2018,Emploi; Retraités,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n4sb
bourgogne,La conjoncture agricole du mois de novembre 2020,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Malet, Laurence ; Froissart, Pierre ; Desbiez-Piat, Jean-Marie ; Barralis, Laurent ; Demenay, Catherine",2020,Produits agricoles; Prix agricoles; Conjoncture économique,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p07163j8
bourgogne,La conjoncture trimestrielle filière laitière (T2 - 2021) : les livraisons de lait conventionnel continuent de baisser,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Adrover, Stéphane ; Desbiez-Piat, Jean-Marie",2021,Production laitière; Covid-19; Prix agricoles,Srise Bourgogne-Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p076xd9n
bourgogne,La conjoncture trimestrielle filière laitière (T4 - 2020) : la crise sanitaire n'a pas perturbé l'activité laitière régionale,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Adrover, Stéphane ; Desbiez-Piat, Jean-Marie ; Perrin-Zen, Bastien",2021,Épidémies; Prix agricoles; Production laitière,Srise Bourgogne-Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p073cwn9
bourgogne,"Impact de la crise sanitaire sur les IAA au premier semestre 2021 : un retour à la normale, mais de nouvelles tensions probables liées à la reprise économique",Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Rouot, Céline ; Vivas, Emilie",2021,Covid-19; Industries agroalimentaires; Conjoncture économique,Srise Bourgogne-Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p0792d0c
bourgogne,Le Jura pourrait compter 228 000 habitants à l'horizon 2070 / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Logeais, Caroline",2023,Prévision démographique; Vieillissement de la population; Études régionales,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p089wn6f
bourgogne,L'aire urbaine de Louhans,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Mallard, Annie ; Bondoux, Karine ; Lix, Pascale ; Bouvet, Sandra ; Ratheau, Madeleine",2006,Géographie urbaine; Indicateurs économiques; Aire urbaine,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xmz48
bourgogne,La conjoncture trimestrielle filière laitière (T4 - 2020). La crise sanitaire n'a pas perturbé l'activité laitière régionale,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Desbiez-Piat, Jean-Marie ; Perrin-Zen, Bastien ; Adrover, Stéphane",2021,Épidémies; Prix agricoles; Production laitière,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p0726jh6
bourgogne,"La duchesse de Bourgogne et l'alliance savoyarde sous Louis XIV. La réconciliation avec la Savoie et le mariage de la duchesse de Bourgogne / par le comte d'Haussonville,...","Haussonville, Gabriel-Paul-Othenin d' (1843-1924). Auteur du texte",Appartient à l’ensemble documentaire : CentSev001,1898-1908,Marie-Adélaïde de Savoie (1685-1712 ; duchesse de Bourgogne) -- Mariage; Louis (1682-1712 ; dauphin de France) -- Mariage; France -- 1643-1715 (Louis XIV); Savoie -- 1675-1730 (Victor-Amédée II),C. Lévy (Paris),https://gallica.bnf.fr/ark:/12148/bpt6k203957c
bourgogne,40 % des personnes quittant un logement social accèdent à la propriété / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Logeais, Caroline ; Brion, David",2023,Coût et niveau de la vie; Logement social; Locataires,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08sttn9
bourgogne,La production de biens dans l'artisanat dégage un quart de la richesse artisanale / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Loones, Fabrice ; Pialle, Marie-France",2024,Artisanat; Entreprises artisanales; Études régionales,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p091kx3p
bourgogne,Les services dans l'artisanat : des établissements bien implantés / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Loones, Fabrice ; Pialle, Marie-France",2024,Artisanat; Entreprises artisanales; Études régionales,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p091kws8
bourgogne,Le Jura pourrait compter 252 600 habitants à l'horizon 2050,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Louis, Jean-François",2018,Prévision démographique,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z9gvx
bourgogne,L'emploi de 1989 à 2002 dans la Nièvre,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Loones, Fabrice ; Adrover, Stéphane",2004,Marché du travail,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xrxhv
bourgogne,74 bassins de vie en Bourgogne : une vision organisée du rural,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Dussol, Anne-Marie ; Hilal, Mohamed",2007,Relations villes-campagnes; Campagne,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06zhdz0
bourgogne,"Une famille sur cinq ne compte qu'un seul parent en Bourgogne-Franche-Comté, une part qui a doublé en 25 ans",Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Bertrand, Madeline",2019,Famille monoparentale,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n5b5
bourgogne,Un quart des jeunes vivent dans des territoires distants des services favorisant leur insertion sociale et professionnelle,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Lèbre, Pierre-Stéphane ; Bordet-Gaudin, Régine",2018,Intégration sociale; Services de proximité; Lieu de résidence; Services aux particuliers,Insee Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p070n2rc
bourgogne,Le chômage en Bourgogne : séries longues,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Chenevoy, Serge",2000,Chômage,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xs25x
bourgogne,Égalité femmes-hommes en Bourgogne-Franche-Comté : chiffres clés de la région et de ses départements / Insee (Bourgogne-Franche-Comté),Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne-Franche-Comté). Auteur du texte,"Comprend : Autres auteurs : Brion, David ; Sztrakoniczky, Thésée",2024,Égalité des sexes; Égalité de rémunération; Discrimination sexuelle,Insee (Paris),https://gallica.bnf.fr/ark:/12148/bc6p08v34zw
bourgogne,Impact de la crise sanitaire sur les industries agroalimentaires. Résilience en 2020 mais des incertitudes pour 2021,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Seguin, Eric ; Perrin-Zen, Bastien ; Adrover, Stéphane ; Rodriguez, Nellie",2021,Emploi; Exportations; Industries agroalimentaires,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p0726k0b
bourgogne,Campagne culturale 2015/2016 : les conditions climatiques défavorables impactent les rendements de toutes les cultures,Bourgogne Franche-Comté. Service régional de l'information statistique et économique. Auteur du texte,"Comprend : Autres auteurs : Malet, Laurence",2017,Produits agricoles; Climat; Cultures de plein champ,SRISE Bourgogne - Franche-Comté (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06z00g9
bourgogne,L'emploi de 1989 à 2002 en Côte-d'Or,Institut national de la statistique et des études économiques (France). Direction régionale (Bourgogne). Auteur du texte,"Comprend : Autres auteurs : Loones, Fabrice ; Adrover, Stéphane",2004,Marché du travail,Insee Bourgogne (Paris),https://gallica.bnf.fr/ark:/12148/bc6p06xrxgh
